cod_lis,cod_cand,cogn,nome,a_nome,sex,d_nasc,l_nasc,voti,cod,desc,img_lis,sez_perv,sez_tot,area,cod_circ,desc_circ,dt_ele,f_elet,l_terr,st,t_ele
2,11,VERNILLO,FABIO MASSIMO,NA,M,19640517000000,ROMA,111,2,PARTITO COMUNISTA,1-20190526000000-2.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
2,8,BIANCINI,LAURA,NA,F,19470726000000,ROMA ,87,2,PARTITO COMUNISTA,1-20190526000000-2.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,10,DI LIBERTO,LUIGI,NA,M,19520524000000,TORINO,505,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,1,PIEVATOLO,MARIA CHIARA,NA,F,19630712000000,FIRENZE ,372,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,2,ZINGARELLI,FELICE,NA,M,19640619000000,ANDRIA ,335,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,4,CALAMARI,MARCO ANSELMO LUCA,NA,M,19550917000000,LUCCA ,265,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,5,AMICI,MONICA,NA,F,19660626000000,ROMA ,175,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,3,BONANNO,SARA,NA,F,19641006000000,BRESCIA,167,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,7,BARGU,CRISTINA DIANA,NA,F,19940126000000,BACAU (ROMANIA),161,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,6,PINASSI,MICHELE,NA,M,19781021000000,SIENA ,149,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,9,PIATTELLI,VALENTINA,NA,F,19720612000000,FIRENZE ,136,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,11,DEL SOLDATO,FLAVIO,NA,M,19730120000000,ACQUAPENDENTE (VT),109,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
3,8,SOMMA,EMMANUELE,NA,M,19681010000000,AVELLINO ,96,3,PARTITO PIRATA,1-20190526000000-3.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
4,1,CERIELLO,CRISTIANO,NA,M,19740704000000,NAPOLI,789,4,PARTITO ANIMALISTA,1-20190526000000-4.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
4,3,FUCCELLI,STEFANO,NA,M,19621231000000,ROMA ,739,4,PARTITO ANIMALISTA,1-20190526000000-4.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
4,9,CAMPANA,ISABELLA,NA,F,19820402000000,CARIATI (CS),395,4,PARTITO ANIMALISTA,1-20190526000000-4.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
4,2,RAVICINI,ANNA TONIA,NA,F,19660510000000,BOUSSU' (BELGIO),301,4,PARTITO ANIMALISTA,1-20190526000000-4.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
4,5,BRUNO,ANNUNZIATA,NA,F,19670529000000,NOCERA INFERIORE (SA),147,4,PARTITO ANIMALISTA,1-20190526000000-4.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
4,6,RINALDINI,DANIELA,NA,F,19720325000000,NAPOLI ,138,4,PARTITO ANIMALISTA,1-20190526000000-4.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
4,4,MUSACCHIO,ALBERTO,NA,M,19610113000000,CUNEO ,135,4,PARTITO ANIMALISTA,1-20190526000000-4.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
4,7,ZANIN,LUISANTONIO ,NA,M,19870919000000,MAROSTICA (VI),121,4,PARTITO ANIMALISTA,1-20190526000000-4.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
4,8,MONTORO,ALBERTO,NA,M,19670331000000,NOCERA INFERIORE (SA),80,4,PARTITO ANIMALISTA,1-20190526000000-4.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,1,SALVINI,MATTEO,NA,M,19730309000000,MILANO ,516920,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,7,CECCARDI,SUSANNA,NA,F,19870319000000,PISA ,48241,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,13,RINALDI,ANTONIO MARIA,NA,M,19550227000000,ROMA ,48105,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,6,BONFRISCO,ANNA,DETTA CINZIA,F,19621012000000,RIVA DEL GARDA (TN),39404,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,2,BALDASSARRE,SIMONA RENATA,NA,F,19701112000000,GIURDIGNANO (LE),35341,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,12,REGIMENTI,LUISA,NA,F,19580605000000,ROMA ,34944,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,3,ADINOLFI,MATTEO,NA,M,19631224000000,LATINA (LT),32578,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,14,ROSSI,MARIA VERONICA,NA,F,19880922000000,FERENTINO (FR),23400,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,11,PEPPUCCI,FRANCESCA ,NA,F,19930602000000,TODI (PG),22163,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,8,LUCENTINI,MAURO,NA,M,19730403000000,MONTEGRANARO (FM),14390,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,9,PASTORELLI,STEFANO,NA,M,19701212000000,FOLIGNO (PG),10044,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,4,ALBERTI,JACOPO,NA,M,19721125000000,FIRENZE ,9963,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,10,PAVONCELLO,ANGELO,NA,M,19701228000000,ROMA ,9301,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,5,BOLLETTINI,LEO,NA,M,19620813000000,SAN BENEDETTO DEL TRONTO (AP),8195,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
5,15,VIZZOTTO,ELENA,NA,F,19780810000000,MOTTA DI LIVENZA (TV),6858,5,LEGA SALVINI PREMIER,1-20190526000000-5.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,11,RABOTTI,FRANCESCO,NA,M,19620421000000,REGGIO CALABRIA ,1015,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,1,VENTURINI,ANTONFRANCESCO,NA,M,19610911000000,ROMA ,815,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,12,RICCARDI,NOEMI PAOLA,NA,F,19660424000000,FONDI (LT),672,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,5,COVINO,ELVIO,NA,M,19510122000000,ROCCABASCERANA (AV),462,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,2,BRACALETTI,VANIA,NA,F,19800507000000,ORVIETO (TR),443,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,7,COLUZZI,ALESSANDRO,NA,M,19650614000000,ROMA ,428,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,6,FARESE,ROSAPIA,NA,F,19470223000000,ROMA ,311,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,4,CAMPUS,ELISABETTA,NA,F,19590516000000,ROMA,219,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,13,SALVATORI,ULIANO,NA,M,19530124000000,TREIA (MC),149,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,8,CIPOLLINI,MARIA ROSARIA,NA,F,19650826000000,NAPOLI ,100,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,9,MONDINI,MARCO,NA,M,19660612000000,ROMA ,100,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,14,STRIZZI,GABRIELLA MARIA,NA,F,19630407000000,FOGGIA ,81,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,3,ANANIA,ORAZIO,NA,M,19600221000000,LOCRI (RC),75,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,10,PETER,EMANUELA,NA,F,19690519000000,LIVORNO ,65,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
6,15,BONFIOLI,RITA,NA,F,19450102000000,TRAMBILENO (TN),23,6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,1,MELONI,GIORGIA,NA,F,19770115000000,ROMA ,129895,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,13,PROCACCINI,NICOLA,NA,M,19760121000000,ROMA ,45312,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,9,GHERA,FABRIZIO,NA,M,19711206000000,ROMA ,26645,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,5,ANTONIOZZI,ALFREDO,NA,M,19560318000000,COSENZA,19784,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,4,ANGELILLI,ROBERTA,NA,F,19650201000000,ROMA,17836,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,2,ACQUAROLI,FRANCESCO,NA,M,19740925000000,MACERATA (MC),9086,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,15,SCIURPA,MICHELA,NA,F,19760121000000,ROMA ,6965,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,7,BERTOLINI,MARCO,NA,M,19530621000000,PARMA ,5170,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,12,PICCHI,FEDERICA,NA,F,19750118000000,LA SPEZIA ,4620,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,11,PETRUCCI,DIEGO,NA,M,19740526010000,PISTOIA ,4549,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,14,ROMAGNOLI,LUCA,NA,M,19610912000000,ROMA ,2686,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,3,ALESSANDRINI,ARIANNA,NA,F,19650819000000,ROMA ,1838,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,10,PESTELLI,ALESSIO,NA,M,19761012000000,FIRENZE ,1545,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,6,BALDI,MONICA STEFANIA,NA,F,19590426000000,PISTOIA ,1363,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
7,8,COLLU,IDA,NA,F,19481118000000,CARBONIA,1362,7,FRATELLI D'ITALIA,1-20190526000000-7.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,2,CASTALDO,FABIO MASSIMO,NA,M,19850918000000,ROMA,43451,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,1,RONDINELLI,DANIELA,NA,F,19670819000000,ROMA ,41007,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,3,NOGARIN,FILIPPO,NA,M,19700904000000,LIVORNO ,30754,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,5,AGEA,LAURA,NA,F,19780217000000,NARNI (TR),18865,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,4,TAMBURRANO,DARIO,NA,M,19690827000000,ROMA,14906,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,11,VISCONTI,STELLA,NA,F,19871018000000,TIVOLI (RM),9613,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,8,ALTERIO,TIZIANA,NA,F,19710330000000,NAPOLI ,8770,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,14,MAGI,NICOLA,NA,M,19810706000000,PESARO ,8595,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,12,MACONE,GIANLUCA,NA,M,19800401000000,ROMA ,5418,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,13,MAESTRINI,CONCETTA,NA,F,19730303000000,NAPOLI ,3990,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,7,ZUCCARO,ELISABETTA,NA,F,19650121000000,ASTI ,3819,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,6,NOFERI,SILVIA,NA,F,19640421000000,FIRENZE ,3720,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,15,GIORGETTI,COSIMO,NA,M,19910614000000,FIRENZE ,3568,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,9,GIUGGIOLINI,LISA,NA,F,19850411000000,LUCCA ,3497,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
8,10,CIARROCCA,LUCA,NA,M,19530615000000,ROMA ,1901,8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,1,DI STEFANO,SIMONE,NA,M,19760812000000,ROMA ,8086,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,2,CHIARALUCE,CARLOTTA,NA,F,19840125000000,ROMA ,3037,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,8,IACOVACCI,CRISTINA,NA,F,19731015000000,VELLETRI (RM),908,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,15,TAGLIA,CLAUDIO,NA,M,19530814000000,BRACCIANO (RM),893,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,5,FUCITO,SERGIO,NA,M,19550602000000,PALERMO ,536,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,4,BONOMI,PIERGIORGIO,NA,M,19820720000000,TERNI ,514,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,9,JOIME,GIAN PIERO,NA,M,19600823000000,ROMA ,447,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,13,SGARIGLIA,MICHELE,NA,M,19750412000000,CAMERINO (MC),436,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,6,GASPARRONI,ELISA,NA,F,19830130000000,ANCONA ,405,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,3,BENIGNI,SARA,NA,F,19840106000000,PRATO ,399,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,12,ROMANO,CHIARA AMBRA,NA,F,19850221000000,PRATO ,210,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,14,SINAGRA,AUGUSTO,NA,M,19410818000000,CATANIA,210,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,7,GRANDINETTI ,ARIANNA,NA,F,19590517000000,ROMA ,105,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,10,LAVALLE,GIUSEPPE,NA,M,19570331000000,TORINO ,17,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,11,PROVITINA,NUNZIATA,NA,F,19530816000000,MESSINA ,16,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,1,TAJANI,ANTONIO,NA,M,19530804000000,ROMA ,68840,11,FORZA ITALIA,1-20190526000000-11.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,5,DE MEO,SALVATORE,NA,M,19711027000000,FONDI (LT),22801,11,FORZA ITALIA,1-20190526000000-11.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,2,MUSSOLINI,ALESSANDRA,NA,F,19621230000000,ROMA ,17741,11,FORZA ITALIA,1-20190526000000-11.png,11823,11823,I,3,III : ITALIA CENTRALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
