cod_lis,cod_cand,cogn,nome,a_nome,sex,d_nasc,l_nasc,voti,cod,desc,img_lis,sez_perv,sez_tot,area,cod_reg,desc_reg,dt_ele,f_elet,l_terr,st,t_ele
12,11,MORETTI,ALESSANDRA,NA,F,19730624000000,VICENZA,3565,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,15,PUPPATO,LAURA,NA,F,19570217000000,CROCETTA DEL MONTELLO (TV),2099,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,9,GUERRA,MARIA CECILIA,NA,F,19571206000000,NONANTOLA (MO),1515,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,5,DE MONTE,ISABELLA,NA,F,19710623000000,UDINE,1474,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,3,DE CASTRO,PAOLO,NA,M,19580202000000,SAN PIETRO VERNOTICO (BR),1450,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,8,CALO',ANTONIO SILVIO,NA,M,19610907000000,BARLETTA ,1117,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,14,PUGLISI,FRANCESCA,NA,F,19690707000000,FANO (PU),972,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,13,MORI,ROBERTA,NA,F,19710909000000,CASTELNOVO DI SOTTO (RE),612,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,10,HONSELL,FURIO,NA,M,19580820000000,GENOVA,315,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,4,VARIATI,ACHILLE,NA,M,19530119000000,VICENZA,133,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,12,SANTINI,MASSIMILIANO,NA,M,19730311000000,REGGIO NELL'EMILIA,114,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,1,FIORE,ROBERTO,NA,M,19590415000000,ROMA,40,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,6,FOTI,CATERINA,NA,F,19781024000000,BOLZANO,24,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,9,OLIVOTTO,MICHELE,NA,M,19701222000000,BOLZANO,19,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,3,CASTELLINI,LUCA,NA,M,19750614000000,VERONA,13,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,11,CORSO,FEDERICO,NA,M,19910613000000,UDINE,6,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,2,AUGELLO,ALESSIA,NA,F,19770120000000,ROMA,4,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,8,VENIR,STEFANIA,NA,F,19690722000000,UDINE,4,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,12,SASSO,GIULIA,NA,F,19810503000000,LENDINARA (RO),2,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,14,MARZARI,EMMA,NA,F,19811217000000,ABANO TERME (PD),2,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,10,BARBIERATO,FRANCESCA,NA,F,19770818000000,MONSELICE (PD),1,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,4,CALLARELLI,GLORIA,NA,F,19841017000000,VITTORIO VENETO (TV) ,0,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,5,LEARDINI,LUCA,NA,M,19780521000000,CONSELVE (PD),0,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,7,DAMIANO,LORENZO,NA,M,19650921000000,VALDOBBIADENE (TV),0,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,13,CONSOLI,FIORENZO,NA,M,19581025000000,FIRENZE,0,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,15,CIRELLA,STEFANO,NA,M,19670524000000,FOGGIA,0,14,FORZA NUOVA,1-20190526000000-14.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
15,1,DORFMANN,HERBERT,NA,M,19690304000000,BRESSANONE (BZ),95753,15,SVP,1-20190526000000-15.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
15,2,SEGNANA,CLAUDIA,NA,F,19890729000000,BORGO VALSUGANA (TN),1728,15,SVP,1-20190526000000-15.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
15,6,PLANK,SONJA ANNA,NA,F,19841227000000,MERANO (BZ),926,15,SVP,1-20190526000000-15.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
15,3,MUTSCHLECHNER,KLAUS,NA,M,19850418000000,BOLZANO,648,15,SVP,1-20190526000000-15.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
15,5,VON DELLEMANN,OTTO,NA,M,19530606000000,BOLZANO,563,15,SVP,1-20190526000000-15.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
15,4,VALENTINCIC,MARTINA,NA,F,19830806000000,GORIZIA,35,15,SVP,1-20190526000000-15.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,6,LANTSCHNER,NORBERT,NA,M,19560908000000,SARENTINO (BZ),9825,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,12,KIENZL,JUDITH,NA,F,19840408000000,MERANO (BZ),4223,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,1,ZAMBONI,SILVIA,NA,F,19530901000000,BOLOGNA,1822,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,2,BONELLI,ANGELO,NA,M,19620730000000,ROMA,1298,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,3,BERTOGALLI,CHIARA,NA,F,19800424000000,PARMA,415,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,9,LO,FATOU BORO,NA,F,19721130000000,DAKAR (SENEGAL),220,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,15,VALPIANA,MASSIMO,DETTO MAO,M,19550803000000,VERONA,195,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,5,BELPOGGI,FIORELLA,NA,F,19521001000000,BOLOGNA,178,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,10,BROMBIN,ALICE,NA,F,19840926000000,PADOVA,148,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,4,AFFRONTE,MARCO,NA,M,19650506000000,RIMINI,111,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,14,SACCONE,LUCA,NA,M,19861215000000,PADOVA,110,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,8,NAVA,DAVIDE,NA,M,19721209000000,MILANO,104,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,7,CIMOLINO,TIZIANA,NA,F,19600517000000,TRIESTE,63,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,11,FORTUNI,EUGENIA,NA,F,19780428000000,CAMPOSAMPIERO (PD),63,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,13,PRA?EL,GIUSEPPE,NA,M,19581021000000,POLA (CROAZIA),32,16,EUROPA VERDE,1-20190526000000-16.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,1,DE CARLI,MIRKO,NA,M,19840602000000,RAVENNA,77,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,2,GALLOSI,CLARA,NA,F,19450713000000,LIVORNO,55,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,9,GANZ,PAOLA,NA,F,19640718000000,AGORDO (BL),52,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,4,NERI,LAURA,NA,F,19681014000000,BOMBAY (INDIA),28,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,5,AZZALIN,ROBERTO,NA,M,19530831000000,LIVORNO,17,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,3,CAMPELLO,VLADIMIRO,NA,M,19660203000000,DOLO (VE),15,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,6,CONDURSO,CARLA,NA,F,19710215000000,VICENZA,9,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,7,GUALANDI,ROBERTO,NA,M,19861023000000,BOLOGNA,9,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,8,BIAGI,EMANUELA,NA,F,19561027000000,FERRARA,6,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,15,SEGATTA,MATTEO,NA,M,19880413000000,TRENTO,1126,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,5,DE BIASI,MARTINE,NA,F,19810323000000,ROVERETO (TN),1089,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,1,PRODI,SILVIA,NA,F,19660208000000,REGGIO NELL'EMILIA,817,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,2,CERVI,ADELMO,NA,M,19430824000000,SAN POLO D'ENZA (RE),242,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,11,MAZZONI,ELENA,NA,F,19760516000000,ALBANO LAZIALE (RM),90,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,9,MANCINI,CHIARA,NA,F,19940302000000,FORLI',78,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,4,AIT YAHYA,ISMAIL,NA,M,19630401000000,MOHAMMEDIA (MAROCCO),77,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,3,CERENTIN,ALESSIA,NA,F,19800518000000,FELTRE (BL),65,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,6,BELLAVITE,ANDREA,NA,M,19591130000000,VERONA,46,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,7,DE BIASIO CALIMANI,LUISA,NA,F,19390330000000,TRIESTE,46,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,12,GIANOLLA,GIACOMO,NA,M,19800506000000,VENEZIA,33,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,8,COLLINA,MAURO,NA,M,19550407000000,BOLOGNA,25,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,10,FURLANI?,IZTOK,NA,M,19780129000000,TRIESTE,16,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,14,POZZOBON,FAUSTO,NA,M,19500302000000,MASERADA SUL PIAVE (TV),14,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,13,ZANDONELLA FRACCHIEL,MARIA CHIARA,NA,F,19541012000000,COMELICO SUPERIORE (BL),12,18,LA SINISTRA,1-20190526000000-18.png,1017,1017,I,4,TRENTINO-ALTO ADIGE,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,3,DAVERIO,PHILIPPE LOUIS FRANCOIS,NA,M,19491017000000,MULHOUSE (FRANCIA),6551,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,1,PIZZAROTTI,FEDERICO,NA,M,19731007000000,PARMA,5992,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,2,MANZI,SILVJA,NA,F,19730724000000,FOGGIA,2017,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,11,BORRELLI,DAVID,NA,M,19710428000000,TREVISO,1614,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,4,SABBATI,FEDERICA,NA,F,19720927000000,TRIESTE,1542,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,14,PASETTO,GIORGIO,NA,M,19671006000000,VERONA,1409,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,6,CINTI LUCIANI,RITA,NA,F,19591213000000,CODIGORO (FE),1107,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,12,CHIANTONI,ALESSANDRA,NA,F,19840116000000,CAMPOSAMPIERO (PD),1088,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,9,ANDRIAN,GIORGIO,NA,M,19660813000000,PADOVA,918,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,7,YUSUF MOHAMUD,LAYLA,NA,F,19620822000000,MOGADISCIO (SOMALIA),825,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,10,ANTONINI,LAURA,NA,F,19680514000000,SAN DONA' DI PIAVE (VE),739,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,8,HOLZEISEN,RENATE,NA,F,19660910000000,BOLZANO,459,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,13,DE ANDREIS,MARCO,NA,M,19550214000000,ROMA,241,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,5,FUSIGNANI,EUGENIO,NA,M,19580422000000,RAVENNA,124,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,15,ROLLERI,FRANCESCO,NA,M,19650107000000,PIACENZA,83,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,1,RIZZO,MARCO,NA,M,19591012000000,TORINO,1265,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,2,BERGAMINI,LAURA,NA,F,19600514000000,PARMA,258,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,9,MUSTILLO,ALESSANDRO,NA,M,19890225000000,ROMA,55,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,6,SARTOGO,ISABELLA,NA,F,19500327000000,TOLMEZZO (UD),47,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,5,APOSTOLOU,GEORGIOS,NA,M,19540710000000,ATENE (GRECIA),36,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,10,STEFANI,SILVIA,NA,F,19630721000000,GENOVA,36,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,13,LA CHINA,ALESSIO,NA,M,19790509000000,BRINDISI,33,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,4,TRACUZZI SPADARO,ROSANNA,NA,F,19710923000000,MESSINA,27,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,3,VISENTIN,CANZIO GIUSEPPE,NA,M,19570423000000,PADERNO DUGNANO (MI),25,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,7,BERTINELLI,UGO,NA,M,19570905000000,PARMA,15,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,8,GIANNINI,DANIELA,NA,F,19610222000000,ROMA,15,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,12,BASTONE,GIOVANNINA,NA,F,19600112000000,CARFIZZI (KR),14,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,14,D'ANTONI,ELEONORA,NA,F,19570324000000,ROMA,13,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,15,CHILELLI,GIANMARCO,NA,M,19921120000000,MARINO (RM),13,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
2,11,TRAPASSI,MARCO,NA,M,19690409000000,PARMA,8,2,PARTITO COMUNISTA,1-20190526000000-2.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
3,1,GUBELLO,LUIGI,NA,M,19911201000000,PORTOGRUARO (VE),337,3,PARTITO PIRATA,1-20190526000000-3.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
3,7,DI LIBERTO,LUIGI,NA,M,19520524000000,TORINO,250,3,PARTITO PIRATA,1-20190526000000-3.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
3,2,CALCAGNO,STEFANIA,NA,F,19700808000000,GENOVA,228,3,PARTITO PIRATA,1-20190526000000-3.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
3,3,COSSALTER,GIUSEPPE,NA,M,19910828000000,VICENZA,141,3,PARTITO PIRATA,1-20190526000000-3.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
3,4,BARGU,CRISTINA DIANA,NA,F,19940126000000,BACAU (ROMANIA),77,3,PARTITO PIRATA,1-20190526000000-3.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
3,5,GUREKIAN,ARAM,NA,M,19700623000000,MONTEBELLUNA (TV),68,3,PARTITO PIRATA,1-20190526000000-3.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
3,6,PIATTELLI,VALENTINA,NA,F,19720612000000,FIRENZE,40,3,PARTITO PIRATA,1-20190526000000-3.png,4747,4747,I,5,VENETO,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
