pos,desc_lis,img_lis,min,max_coll,voti,perc,area,ced,cod_naz,data_prec_elez,desc_naz,dt_agg,dt_ele,ele_f,ele_m,ele_t,f_elet,fine_rip,l_terr,naz_sto,perc_vot,ric,sk_bianche,sk_contestate,sk_nulle,st,sz_perv,sz_tot,t_ele,tot_vot_lis,vot_f,vot_m,vot_t
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,1263,"26,35",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,1013,"21,13",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,582,"12,14",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,487,"10,16",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,439,"9,16",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
15,SVP,1-20190526000000-15.png,S,11,439,"9,16",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
18,LA SINISTRA,1-20190526000000-18.png,N,NA,197,"4,11",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,115,"2,40",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,112,"2,34",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,32,"0,67",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,32,"0,67",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,26,"0,54",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,24,"0,50",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,14,"0,29",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,11,"0,23",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,6,"0,13",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,1,"0,02",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,1,"0,02",E,NULL,222,2.0140525e+13,AUSTRIA,20190527083758,2.0190526e+13,11139,13105,24244,SCRUTINI,N,NAZIONE,222,"20,32",NULL,17,0,116,ESERCIZIO,45,45,Europee,4794,2687,2240,4927
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,4637,"36,71",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,2357,"18,66",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,1260,"9,97",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,1253,"9,92",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,1010,"8,00",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,913,"7,23",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
18,LA SINISTRA,1-20190526000000-18.png,N,NA,439,"3,48",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,296,"2,34",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,120,"0,95",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,91,"0,72",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,83,"0,66",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,72,"0,57",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,32,"0,25",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,25,"0,20",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,19,"0,15",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
15,SVP,1-20190526000000-15.png,S,11,17,"0,13",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,6,"0,05",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,2,"0,02",E,NULL,223,2.0140525e+13,BELGIO,20190527184707,2.0190526e+13,104549,113083,217632,SCRUTINI,N,NAZIONE,223,"6,18",NULL,95,7,717,ESERCIZIO,245,245,Europee,12632,6388,7063,13451
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,77,"32,63",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,50,"21,19",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,50,"21,19",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,17,"7,20",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,15,"6,36",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,7,"2,97",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,6,"2,54",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
18,LA SINISTRA,1-20190526000000-18.png,N,NA,6,"2,54",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,3,"1,27",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,3,"1,27",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,2,"0,85",E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,0,0,E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,0,0,E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,0,0,E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,0,0,E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
15,SVP,1-20190526000000-15.png,S,11,0,0,E,NULL,224,2.0140525e+13,BULGARIA,20190527164500,2.0190526e+13,533,1528,2061,SCRUTINI,N,NAZIONE,224,"14,65",NULL,0,0,2,ESERCIZIO,5,5,Europee,236,87,215,302
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,71,"32,72",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,54,"24,88",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,20,"9,22",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,17,"7,83",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,15,"6,91",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,12,"5,53",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,12,"5,53",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
18,LA SINISTRA,1-20190526000000-18.png,N,NA,9,"4,15",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,3,"1,38",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,2,"0,92",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,1,"0,46",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,1,"0,46",E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,0,0,E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,0,0,E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,0,0,E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
15,SVP,1-20190526000000-15.png,S,11,0,0,E,NULL,308,2.0140525e+13,CIPRO,20190527163300,2.0190526e+13,382,677,1059,SCRUTINI,N,NAZIONE,308,"22,10",S,9,0,8,ESERCIZIO,5,5,Europee,217,85,149,234
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,203,"28,59",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,156,"21,97",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,88,"12,39",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,75,"10,56",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,53,"7,46",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,35,"4,93",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,33,"4,65",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
18,LA SINISTRA,1-20190526000000-18.png,N,NA,18,"2,54",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,14,"1,97",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,11,"1,55",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,10,"1,41",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,4,"0,56",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,3,"0,42",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,3,"0,42",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,2,"0,28",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
15,SVP,1-20190526000000-15.png,S,11,2,"0,28",E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,S,259,2.0140525e+13,CROAZIA,20190527085256,2.0190526e+13,7178,6506,13684,SCRUTINI,N,NAZIONE,259,"5,50",NULL,2,0,41,ESERCIZIO,25,25,Europee,710,359,394,753
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,467,"41,85",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,168,"15,05",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
